2010	4	5	8	25	0	0	4.00	0.12	-4.06	-567.64	59.68	15.88	4.53	296084.85
2010	4	5	8	26	0	0	4.00	1.64	-5.41	-591.71	54.11	-24.38	3.48	171066.26
2010	4	5	8	27	0	0	4.00	4.11	-3.91	-578.35	66.11	-12.13	4.44	253106.82
2010	4	5	8	28	0	0	4.00	9.92	-10.00	-710.96	68.12	-57.97	8.41	482102.06
2010	4	5	8	29	0	0	4.00	11.12	-9.56	-720.43	78.31	-43.13	9.32	502480.14
2010	4	5	8	30	0	0	4.00	9.08	-11.31	-724.53	68.46	-50.73	8.59	615442.25
2010	4	5	8	31	0	0	4.00	9.39	-11.59	-734.71	76.96	-44.79	9.20	673054.00
2010	4	5	8	32	0	0	4.00	-1.36	-15.51	-729.86	45.90	-33.23	8.48	656245.05
2010	4	5	8	33	0	0	4.00	7.65	-12.88	-737.86	65.80	-24.48	8.80	632289.22
2010	4	5	8	34	0	0	4.00	12.02	-9.64	-751.50	110.30	-18.16	9.59	597321.43
2010	4	5	8	35	0	0	4.00	13.43	-8.99	-748.71	106.70	-16.81	9.06	499577.55
2010	4	5	8	36	0	0	4.00	8.57	-10.36	-742.59	95.27	-14.43	9.64	491384.32
2010	4	5	8	37	0	0	4.00	2.81	-14.69	-735.23	80.05	-13.41	10.74	533024.88
2010	4	5	8	38	0	0	4.00	4.26	-13.94	-737.13	74.51	-40.67	10.18	542448.02
2010	4	5	8	39	0	0	4.00	2.32	-15.12	-739.31	80.81	-37.22	9.68	507005.61
2010	4	5	8	40	0	0	4.00	6.28	-13.46	-741.53	92.98	-17.90	9.25	449883.96
2010	4	5	8	41	0	0	4.00	5.98	-13.64	-742.33	91.25	-21.22	8.81	515204.45
2010	4	5	8	42	0	0	4.00	6.02	-15.44	-742.85	86.97	-28.72	8.37	602968.20
2010	4	5	8	43	0	0	4.00	10.56	-9.81	-744.13	89.73	-29.50	8.88	650930.72
2010	4	5	8	44	0	0	4.00	10.02	-10.61	-745.55	94.32	-28.36	9.63	684977.73
2010	4	5	8	45	0	0	4.00	9.83	-10.88	-747.43	104.35	-16.77	10.27	733137.58
2010	4	5	8	46	0	0	4.00	10.89	-9.40	-740.08	104.75	-6.43	10.54	760816.89
2010	4	5	8	47	0	0	4.00	7.92	-10.28	-721.22	91.91	0.13	10.36	758500.72
2010	4	5	8	48	0	0	4.00	12.85	-6.99	-713.16	81.70	-1.88	10.44	701268.34
2010	4	5	8	49	0	0	4.00	4.85	-9.52	-705.65	72.92	-11.82	10.81	713977.69
2010	4	5	8	50	0	0	4.00	7.50	-8.75	-677.48	76.64	-80.10	13.38	1641329.77
2010	4	5	8	51	0	0	4.00	5.65	-9.33	-680.98	79.42	-96.60	13.25	1826996.42
2010	4	5	8	52	0	0	4.00	4.82	-10.22	-712.97	81.40	-66.73	10.69	1347996.26
2010	4	5	8	53	0	0	4.00	5.10	-10.34	-716.67	91.67	-41.16	9.90	1075505.67
2010	4	5	8	54	0	0	4.00	5.85	-10.03	-712.61	100.92	-20.51	9.88	925927.37
2010	4	5	8	55	0	0	4.00	7.34	-5.80	-738.10	46.76	-62.54	12.54	1665332.98
2010	4	5	8	56	0	0	4.00	2.57	-12.58	-746.18	23.02	-78.51	13.42	1937707.63
2010	4	5	8	57	0	0	4.00	3.57	-12.04	-716.48	65.58	-37.78	10.43	1194708.13
2010	4	5	8	58	0	0	4.00	4.74	-12.26	-709.65	85.78	-41.34	10.67	1124285.67
2010	4	5	8	59	0	0	4.00	7.59	-9.42	-705.04	99.22	-46.18	10.95	1088705.21
2010	4	5	9	0	0	0	4.00	5.06	-9.04	-699.83	94.00	-38.20	10.09	914127.50
2010	4	5	9	1	0	0	4.00	5.85	-8.61	-695.25	89.19	-31.00	9.38	771918.48
2010	4	5	9	2	0	0	4.00	6.92	-8.32	-693.28	77.46	-20.52	11.80	1250073.89
2010	4	5	9	3	0	0	4.00	6.04	0.00	-687.00	72.23	-28.02	11.83	1270827.97
2010	4	5	9	4	0	0	4.00	4.62	-8.86	-676.39	72.86	-52.71	9.62	863937.37
2010	4	5	9	5	0	0	4.00	-1.24	-11.05	-697.22	77.36	-55.01	9.97	964290.26
2010	4	5	9	6	0	0	4.00	3.70	-10.20	-706.58	73.55	-47.81	10.80	1185409.22
2010	4	5	9	7	0	0	4.00	1.73	-6.99	-673.85	45.18	-19.82	12.27	1600366.36
2010	4	5	9	8	0	0	4.00	0.12	-10.38	-694.34	65.62	-53.25	11.00	1358611.94
2010	4	5	9	9	0	0	4.00	-6.04	-9.12	-706.59	61.89	-66.06	10.50	1268535.84
2010	4	5	9	10	0	0	4.00	-5.33	-9.41	-703.24	25.06	-47.43	11.28	1456631.90
2010	4	5	9	11	0	0	4.00	-6.95	-6.42	-722.00	14.51	-40.96	11.90	1706553.66
2010	4	5	9	12	0	0	4.00	1.11	-9.77	-730.10	36.08	-40.34	11.20	1473644.91
2010	4	5	9	13	0	0	4.00	0.30	-9.15	-726.22	47.60	-36.85	10.99	1277474.79
2010	4	5	9	14	0	0	4.00	-7.30	-5.39	-709.71	5.83	-22.12	13.08	1657685.62
2010	4	5	9	15	0	0	4.00	-11.45	6.51	-719.32	-12.57	3.75	12.55	1502266.77
2010	4	5	9	16	0	0	4.00	-11.86	5.63	-737.40	-24.86	34.40	11.19	1175410.00
2010	4	5	9	17	0	0	4.00	-12.92	3.78	-732.71	-41.41	34.81	11.10	1229156.45
2010	4	5	9	18	0	0	4.00	-12.14	0.27	-719.40	-47.34	21.29	10.81	1200507.04
2010	4	5	9	19	0	0	4.00	-12.27	0.62	-709.31	-43.20	9.90	9.90	962660.00
2010	4	5	9	20	0	0	4.00	-9.71	1.86	-698.02	-50.46	-2.50	11.46	1362689.63
2010	4	5	9	21	0	0	4.00	-12.18	2.23	-690.30	-56.14	-8.54	12.80	1705489.39
2010	4	5	9	22	0	0	4.00	-12.49	4.11	-712.60	-42.44	38.93	10.91	1220509.12
2010	4	5	9	23	0	0	4.00	-13.63	4.85	-732.12	-30.71	76.07	9.39	828943.37
2010	4	5	9	24	0	0	4.00	-13.89	4.07	-737.48	-29.29	56.17	9.91	946055.89
2010	4	5	9	25	0	0	4.00	-8.48	2.72	-722.83	-23.44	36.47	9.69	899826.88
2010	4	5	9	26	0	0	4.00	-10.33	-0.91	-669.04	-9.12	18.64	7.97	528158.25
2010	4	5	9	27	0	0	4.00	-10.54	2.39	-662.19	-10.01	33.73	10.14	764693.84
2010	4	5	9	28	0	0	4.00	-7.97	7.49	-670.58	-7.01	59.08	10.49	864572.56
2010	4	5	9	29	0	0	4.00	-7.69	10.39	-689.01	-1.02	88.62	9.28	830851.76
2010	4	5	9	30	0	0	4.00	-7.00	10.74	-709.92	-6.72	77.31	10.56	992882.66
2010	4	5	9	31	0	0	4.00	-14.21	3.24	-730.05	-12.22	59.76	11.64	1113488.48
2010	4	5	9	32	0	0	4.00	-13.72	-0.33	-744.40	-12.31	30.56	10.82	972777.23
2010	4	5	9	33	0	0	4.00	-11.01	5.64	-747.44	-6.27	6.70	10.14	820220.72
2010	4	5	9	34	0	0	4.00	-11.43	4.82	-727.37	-6.83	6.71	10.80	961796.59
2010	4	5	9	35	0	0	4.00	-12.01	2.86	-705.47	-19.74	17.75	12.17	1302187.74
2010	4	5	9	36	0	0	4.00	-13.45	-0.76	-710.82	-24.31	11.38	11.76	1192276.38
2010	4	5	9	37	0	0	4.00	-11.62	-7.13	-715.46	-18.97	-0.24	10.83	1025654.36
2010	4	5	9	38	0	0	4.00	-10.75	-10.48	-719.85	-8.98	-14.41	9.63	830995.50
2010	4	5	9	39	0	0	4.00	-8.96	-10.48	-723.00	14.93	-15.43	10.02	886302.08
2010	4	5	9	40	0	0	4.00	-9.75	-10.71	-728.75	25.73	-17.53	10.34	947214.12
2010	4	5	9	41	0	0	4.00	-8.33	-11.85	-738.90	14.06	-21.80	10.50	1010134.51
2010	4	5	9	42	0	0	4.00	-6.10	-13.06	-728.00	-0.03	-24.94	10.31	922466.53
2010	4	5	9	43	0	0	4.00	-7.39	-13.32	-730.33	-5.61	-18.93	10.38	869866.00
2010	4	5	9	44	0	0	4.00	-4.91	-13.19	-744.18	-3.05	-6.43	10.65	852570.57
2010	4	5	9	45	0	0	4.00	-7.10	-13.85	-740.10	22.73	-28.83	9.99	792775.27
2010	4	5	9	46	0	0	4.00	-3.59	-15.21	-739.25	34.23	-36.72	9.71	783138.94
2010	4	5	9	47	0	0	4.00	-3.45	-14.83	-741.85	30.70	-29.24	9.84	827039.17
